Time,Seconds_Elapsed,Z,Y,X,Activity,Shake,Magnitude,Filtered_Mag,Mean_Mag,Std_Mag,Max_Mag,Min_Mag
1743284506027087400,0.47708740234375,9.940725326538086,-0.4884171485900879,-0.1053448766469955,Stable,False,9.953274278936975,9.957203553466018,9.953360695309915,0.006877338340465897,9.958314115008228,9.936900912666006
1743284506037158100,0.487158203125,9.959878921508787,-0.545877993106842,-0.1053448766469955,Stable,False,9.975383123344645,9.957498962117105,9.954390597782467,0.00572917140954412,9.958314115008228,9.939230898729228
1743284506047198500,0.497198486328125,9.911994934082031,-0.4405331015586853,-0.0287304203957319,Stable,False,9.921821325940762,9.957883546091145,9.955323230150563,0.004522649698319729,9.958314115008228,9.942328794597545
1743284506057238500,0.507238525390625,9.921571731567385,-0.4788403511047363,-0.0861912593245506,Stable,False,9.93349397944485,9.958288441528465,9.95612121249711,0.003370416593385915,9.958314115008228,9.945734297344886
1743284506067278800,0.51727880859375,9.979032516479492,-0.5171475410461426,-0.0957680642604827,Stable,False,9.99288262046029,9.958599065683229,9.956764450914026,0.002359873871059084,9.958599065683229,9.949059788302785
1743284506077319000,0.52731884765625,9.911994934082031,-0.4596867263317108,-0.0287304203957319,Stable,False,9.922690204611325,9.958677043194271,9.9572453136586,0.0015471993841802538,9.958677043194271,9.952029609470586
1743284506087359000,0.53735888671875,10.02691650390625,-0.4884171485900879,-0.1244984865188598,Stable,False,10.039576971192059,9.95840882517243,9.957564274443694,0.0009624027489102247,9.958677043194271,9.954469098209172
1743284506097399300,0.5473994140625,9.90241813659668,-0.3926490843296051,-0.0766144543886184,Stable,False,9.910495851875677,9.95775357519664,9.957728498293067,0.0006288875461906417,9.958677043194271,9.956285882251088
1743284506107439400,0.557439453125,9.988609313964844,-0.4788403511047363,-0.1244984865188598,Stable,False,10.000855162535693,9.956762733331093,9.957752340847067,0.0005783225715668671,9.958677043194271,9.956762733331093
1743284506117510100,0.56751025390625,9.892841339111328,-0.4213795065879822,-0.0766144543886184,Stable,False,9.902107867723094,9.95556263538927,9.95765695408619,0.000757002851674165,9.958677043194271,9.95556263538927
1743284506127550500,0.577550537109375,9.96945571899414,-0.4405331015586853,-0.0957680642604827,Stable,False,9.979643694475575,9.954315124557226,9.957467716880043,0.001054899593395255,9.958677043194271,9.954315124557226
1743284506137590500,0.587590576171875,9.911994934082031,-0.4213795065879822,-0.1053448766469955,Stable,False,9.921507032949982,9.953180934675062,9.957211057863386,0.0014046180367804973,9.958677043194271,9.953180934675062
1743284506147630800,0.597630859375,9.979032516479492,-0.4501099288463592,-0.0861912593245506,Stable,False,9.98955043263635,9.952301526739907,9.956912880154283,0.0017576961158237362,9.958677043194271,9.952301526739907
1743284506157671000,0.6076708984375,9.940725326538086,-0.4118026793003082,-0.0478840321302413,Stable,False,9.949366529829309,9.951796923313072,9.956599004998349,0.0020717890749737808,9.958677043194271,9.951796923313072
1743284506167711200,0.617711181640625,9.931148529052734,-0.4405331015586853,-0.0191536135971546,Stable,False,9.940932923050484,9.951763391857469,9.9562962269811,0.002312611672016218,9.958677043194271,9.951763391857469
1743284506177751300,0.627751220703125,9.988609313964844,-0.4213795065879822,0.0,Stable,False,9.997493521658194,9.952256084930463,9.95603189852256,0.002460071230344383,9.958677043194271,9.951763391857469
1743284506187791400,0.637791259765625,9.873687744140623,-0.5171475410461426,0.0095768067985773,Stable,False,9.887226252252514,9.95325296701065,9.955830431042205,0.002516620444076521,9.958677043194271,9.951763391857469
1743284506197831700,0.647831787109375,9.90241813659668,-0.4788403511047363,-0.0957680642604827,Stable,False,9.91445129878488,9.954610019697153,9.955706768586001,0.0025125803890821106,9.958677043194271,9.951763391857469
1743284506207902500,0.65790234375,9.979032516479492,-0.507570743560791,-0.0670376494526863,Stable,False,9.992157528337811,9.956037180389002,9.955659107235507,0.002495935172186862,9.958677043194271,9.951763391857469
1743284506217942500,0.667942626953125,9.931148529052734,-0.4501099288463592,-0.0861912593245506,Stable,False,9.941717104571842,9.957127790077356,9.955664016220851,0.0024988673621177872,9.958677043194271,9.951763391857469
1743284506227982800,0.67798291015625,9.911994934082031,-0.4501099288463592,-0.1053448766469955,Stable,False,9.922768770073688,9.957441928885654,9.955675934991833,0.002507151677523478,9.958677043194271,9.951763391857469
1743284506238023000,0.68802294921875,10.036493301391602,-0.4405331015586853,-0.0766144543886184,Stable,False,10.04644897349649,9.956617712615078,9.955631872516733,0.0024810340406455737,9.958677043194271,9.951763391857469
1743284506248063200,0.698063232421875,9.988609313964844,-0.4309563040733337,-0.0670376494526863,Stable,False,9.998126494973441,9.95448311230615,9.955461850827481,0.0024346893992483382,9.958677043194271,9.951763391857469
1743284506258103300,0.708103271484375,9.921571731567385,-0.4405331015586853,-0.0478840321302413,Stable,False,9.931462526674457,9.95112721971087,9.955103789736603,0.0025221314500539532,9.958677043194271,9.95112721971087
1743284506268143600,0.7181435546875,9.90241813659668,-0.4692635238170624,-0.0766144543886184,Stable,False,9.913826858554941,9.946888449354608,9.95451825892017,0.0029848717761837146,9.958677043194271,9.946888449354608
1743284506278183700,0.72818359375,9.921571731567385,-0.4788403511047363,0.0,Stable,False,9.933120038864079,9.942270730661601,9.953697943293538,0.0038968802511548024,9.95840882517243,9.942270730661601
1743284506288223700,0.7382236328125,9.979032516479492,-0.4884171485900879,-0.1149216815829277,Stable,False,9.991638918059927,9.937846755441397,9.952669839806987,0.005111677296105004,9.95775357519664,9.937846755441397
1743284506298264000,0.74826416015625,9.883264541625977,-0.4213795065879822,-0.0766144543886184,Stable,False,9.892540041008422,9.934183423102208,9.951491332202265,0.006426021460452725,9.957441928885654,9.934183423102208
1743284506308334800,0.7583349609375,9.90241813659668,-0.4501099288463592,-0.1053448766469955,Stable,False,9.913202380819262,9.931777638069208,9.95024207743917,0.007657849779430961,9.957441928885654,9.931777638069208
1743284506318375000,0.768375,9.911994934082031,-0.507570743560791,-0.0861912593245506,Stable,False,9.925356445295588,9.930993128293178,9.949013602084367,0.008664025058341301,9.957441928885654,9.930993128293178
1743284506328415200,0.778415283203125,9.931148529052734,-0.4596867263317108,-0.0478840321302413,Stable,False,9.94189699569478,9.932017334470002,9.947898712580004,0.009353155038105567,9.957441928885654,9.930993128293178
1743284506338455300,0.788455322265625,9.931148529052734,-0.4788403511047363,-0.0670376494526863,Stable,False,9.94291170806603,9.934852018641234,9.946982266778313,0.009699879457991407,9.957441928885654,9.930993128293178
1743284506348495600,0.79849560546875,9.90241813659668,-0.5171475410461426,-0.1149216815829277,Stable,False,9.91657872071345,9.939323803881685,9.946333380635402,0.009759211657555911,9.957441928885654,9.930993128293178
1743284506358535700,0.80853564453125,9.940725326538086,-0.4022258818149566,-0.0766144543886184,Stable,False,9.949154509419321,9.945097198962111,9.945998394417854,0.009676437911867368,9.957441928885654,9.930993128293178
1743284506368576000,0.818575927734375,9.921571731567385,-0.4309563040733337,-0.0478840321302413,Stable,False,9.93104233407504,9.951691501467817,9.945994799898372,0.009674196761364792,9.957441928885654,9.930993128293178
1743284506378616000,0.828615966796875,9.931148529052734,-0.4309563040733337,-0.0478840321302413,Stable,False,9.94061000757297,9.958515111014796,9.946307751202587,0.009983690137306205,9.958515111014796,9.930993128293178
1743284506388686800,0.838686767578125,9.988609313964844,-0.4405331015586853,-0.0574608407914638,Stable,False,9.998484244565203,9.964928051126305,9.94689150540837,0.010724962209650956,9.964928051126305,9.930993128293178
1743284506398727000,0.848726806640625,9.959878921508787,-0.4692635238170624,-0.0670376494526863,Stable,False,9.971152913898392,9.970330846880124,9.947677546767519,0.01183869996198422,9.970330846880124,9.930993128293178
1743284506408767200,0.858767333984375,9.988609313964844,-0.4788403511047363,-0.1053448766469955,Stable,False,10.00063506243014,9.974259743444343,9.948588674920286,0.013145077394964155,9.974259743444343,9.930993128293178
1743284506418807300,0.868807373046875,10.007762908935549,-0.4788403511047363,-0.0478840321302413,Stable,False,10.019326294908518,9.97645801629025,9.949555186230931,0.01445167801790373,9.97645801629025,9.930993128293178
